SITE,PLOT,TRT,TRT2,SPP,REP,DATE,SAMP,Ht,FBD,BD,Mortality,Notes
ITEXJ,6,OTC,NORMAL,PHESQU,61PH,5/05/2016,9,170,4.05,3.86,0,NEAR POA TUSSOCK
ITEXJ,6,OTC,NORMAL,ASTTRY,61A,5/05/2016,9,78,2.18,2.44,0,
ITEXJ,6,OTC,NORMAL,GREAUS,61G,5/05/2016,9,346,9.94,8.15,0,
ITEXJ,6,OTC,NORMAL,ASTTRY,62A,5/05/2016,9,242,6.15,5.26,0,NEAR POA TUSSOCK
ITEXJ,6,OTC,NORMAL,ASTTRY,63A,5/05/2016,9,194,2.05,2.7,0,next to plastic tag
ITEXJ,6,OTC,NORMAL,ASTTRY,64A,5/05/2016,9,117,3.18,3.2,0,NEAR POA TUSSOCK
ITEXJ,6,OTC,NORMAL,GREAUS,62G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,6,OTC,NORMAL,PHESQU,62PH,5/05/2016,9,144,4.4,3.13,0,
ITEXJ,6,OTC,NORMAL,PROCUN,63PR,5/05/2016,9,308,15.2,16.2,0,
ITEXJ,6,OTC,NORMAL,PHESQU,63PH,5/05/2016,9,122,4.45,3.75,0,eucpau seedling
ITEXJ,6,OTC,NORMAL,PHESQU,64PH,5/05/2016,9,173,5.72,5.13,0,
ITEXJ,6,OTC,NORMAL,PROCUN,64PR,5/05/2016,9,322,13.36,13.89,0,
ITEXJ,6,OTC,NORMAL,GREAUS,63G,5/05/2016,9,405,16.1,14.6,0,
ITEXJ,6,OTC,NORMAL,GREAUS,64G,5/05/2016,9,421,14.5,12.2,0,
ITEXJ,6,OTC,COMP,GREAUS,61GC,5/05/2016,9,NA,NA,NA,1,NEAR ANT NEST/ NW
ITEXJ,6,OTC,COMP,GREAUS,62GC,5/05/2016,9,298,6.4,6.4,0,DMG TIP
ITEXJ,6,OTC,COMP,GREAUS,63GC,5/05/2016,9,330,10,8.8,0,
ITEXJ,6,OTC,COMP,GREAUS,64GC,5/05/2016,9,325,9.56,9.66,0,East/Middle
ITEXJ,7,CTL,NORMAL,ASTTRY,71A,5/05/2016,9,165,5.31,4.01,0,
ITEXJ,7,CTL,NORMAL,GREAUS,71G,5/05/2016,9,105,4.36,3.55,0,
ITEXJ,7,CTL,NORMAL,PHESQU,71PH,5/05/2016,9,NA,NA,NA,1,NEAR POA TUSSOCK- Sick
ITEXJ,7,CTL,NORMAL,PHESQU,72PH,5/05/2016,9,NA,NA,NA,1,SICK
ITEXJ,7,CTL,NORMAL,GREAUS,72G,5/05/2016,9,92,3.51,2.99,0,NEAR POA TUSSOCK
ITEXJ,7,CTL,NORMAL,PHESQU,73PH,5/05/2016,9,NA,NA,NA,1,NEAR POA TUSSOCK
ITEXJ,7,CTL,NORMAL,PROCUN,71PR,5/05/2016,9,71,4.28,4.93,0,FROST DMG 50% PLANT
ITEXJ,7,CTL,NORMAL,GREAUS,73G,5/05/2016,9,82,5.72,6.49,0,Some FROST DMG
ITEXJ,7,CTL,NORMAL,PHESQU,74PH,5/05/2016,9,NA,NA,NA,1,SICK
ITEXJ,7,CTL,NORMAL,ASTTRY,72A,5/05/2016,9,85,5.67,5.38,0,
ITEXJ,7,CTL,NORMAL,GREAUS,74G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,7,CTL,NORMAL,ASTTRY,73A,5/05/2016,9,NA,NA,NA,1,NEAR POA TUSSOCK
ITEXJ,7,CTL,NORMAL,ASTTRY,74A,5/05/2016,9,173,4.32,3.7,0,NEAR POA TUSSOCK
ITEXJ,7,CTL,NORMAL,PROCUN,72PR,5/05/2016,9,216,9.1,8,0,10% frost dmg
ITEXJ,7,CTL,NORMAL,PROCUN,73PR,5/05/2016,9,NA,NA,NA,1,
ITEXJ,7,CTL,NORMAL,PROCUN,74PR,5/05/2016,9,NA,NA,NA,1,SICK
ITEXJ,7,CTL,COMP,GREAUS,71GC,5/05/2016,9,132,4.91,5.93,0,Includes peg 7
ITEXJ,7,CTL,COMP,GREAUS,72GC,5/05/2016,9,99,3.35,3.22,0,
ITEXJ,7,CTL,COMP,GREAUS,73GC,5/05/2016,9,NA,NA,NA,1,
ITEXJ,7,CTL,COMP,GREAUS,74GC,5/05/2016,9,66,2.1,2.4,0,
ITEXJ,8,OTC,NORMAL,GREAUS,81G,5/05/2016,9,270,11.38,16.51,0,
ITEXJ,8,OTC,NORMAL,ASTTRY,81A,5/05/2016,9,152,2.87,2.38,0,
ITEXJ,8,OTC,NORMAL,GREAUS,82G,5/05/2016,9,268,9.58,10.41,0,herbivory
ITEXJ,8,OTC,NORMAL,ASTTRY,82A,5/05/2016,9,165,4.89,3.91,0,
ITEXJ,8,OTC,NORMAL,GREAUS,83G,5/05/2016,9,183,5.4,4.42,0,NEAR POA TUSSOCK
ITEXJ,8,OTC,NORMAL,PHESQU,81PH,5/05/2016,9,62,3.11,2.77,0,NEAR POA TUSSOCK
ITEXJ,8,OTC,NORMAL,PHESQU,82PH,5/05/2016,9,213,4.2,4.13,0,NEAR POA TUSSOCK
ITEXJ,8,OTC,NORMAL,PROCUN,81PR,5/05/2016,9,406,13.04,12.57,0,
ITEXJ,8,OTC,NORMAL,ASTTRY,83A,5/05/2016,9,130,3.25,3.62,0,
ITEXJ,8,OTC,NORMAL,GREAUS,84G,5/05/2016,9,180,5.01,6.73,0,
ITEXJ,8,OTC,NORMAL,PHESQU,83PH,5/05/2016,9,141,4.23,3.72,0,
ITEXJ,8,OTC,NORMAL,PROCUN,82PR,5/05/2016,9,380,15.6,15.4,0,
ITEXJ,8,OTC,NORMAL,PHESQU,84PH,5/05/2016,9,100,3.23,3.24,0,
ITEXJ,8,OTC,NORMAL,ASTTRY,84A,5/05/2016,9,101,2.51,2.38,0,
ITEXJ,8,OTC,NORMAL,PROCUN,83PR,5/05/2016,9,310,17.3,15.4,0,
ITEXJ,8,OTC,NORMAL,PROCUN,84PR,5/05/2016,9,185,11.65,10.79,0,
ITEXJ,8,OTC,COMP,GREAUS,81GC,5/05/2016,9,123,2.86,3.19,0,recruits nearby
ITEXJ,8,OTC,COMP,GREAUS,82GC,5/05/2016,9,373,11.21,9.54,0,
ITEXJ,8,OTC,COMP,GREAUS,83GC,5/05/2016,9,345,11.39,11.2,0,
ITEXJ,8,OTC,COMP,GREAUS,84GC,5/05/2016,9,230,6.36,6.71,0,near peg 8; recruit nearby
ITEXJ,9,CTL,NORMAL,ASTTRY,91A,5/05/2016,9,125,9,4.28,0,
ITEXJ,9,CTL,NORMAL,GREAUS,91G,5/05/2016,9,73,2.92,2.43,0,in tussock
ITEXJ,9,CTL,NORMAL,PROCUN,91PR,5/05/2016,9,220,11.06,9.9,0,
ITEXJ,9,CTL,NORMAL,GREAUS,92G,5/05/2016,9,118,2.33,2.31,0,
ITEXJ,9,CTL,NORMAL,PHESQU,91PH,5/05/2016,9,NA,NA,NA,1,SICK
ITEXJ,9,CTL,NORMAL,PROCUN,92PR,5/05/2016,9,153,11.61,11.16,0,
ITEXJ,9,CTL,NORMAL,ASTTRY,92A,5/05/2016,9,147,4.21,3.69,0,
ITEXJ,9,CTL,NORMAL,GREAUS,93G,5/05/2016,9,90,3.18,3.24,0,near dead
ITEXJ,9,CTL,NORMAL,GREAUS,94G,5/05/2016,9,NA,NA,NA,1,SICK
ITEXJ,9,CTL,NORMAL,ASTTRY,93A,5/05/2016,9,103,4.8,4.94,0,
ITEXJ,9,CTL,NORMAL,PHESQU,92PH,5/05/2016,9,108,3.09,2.7,0,NEAR POA TUSSOCK; in middle
ITEXJ,9,CTL,NORMAL,ASTTRY,94A,5/05/2016,9,96,3.12,2.41,0,NEAR POA TUSSOCK
ITEXJ,9,CTL,NORMAL,PHESQU,93PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,9,CTL,NORMAL,PHESQU,94PH,5/05/2016,9,84,3.48,2.98,0,SICK (NR TUSSOCK)
ITEXJ,9,CTL,NORMAL,PROCUN,93PR,5/05/2016,9,177,13.77,12.71,0,
ITEXJ,9,CTL,NORMAL,PROCUN,94PR,5/05/2016,9,160,7.61,9,0,
ITEXJ,9,CTL,COMP,GREAUS,91GC,5/05/2016,9,62,2.39,2.51,0,near peg 9 -DMG
ITEXJ,9,CTL,COMP,GREAUS,92GC,5/05/2016,9,NA,NA,NA,1,
ITEXJ,9,CTL,COMP,GREAUS,93GC,5/05/2016,9,73,3.54,3.33,0,SICK
ITEXJ,9,CTL,COMP,GREAUS,94GC,5/05/2016,9,79,3.67,3.14,0,DMG TIP
ITEXJ,10,OTC,NORMAL,PHESQU,101PH,5/05/2016,9,229,8.33,5.99,0,
ITEXJ,10,OTC,NORMAL,PHESQU,102PH,5/05/2016,9,165,4.29,4.09,0,
ITEXJ,10,OTC,NORMAL,PROCUN,101PR,5/05/2016,9,490,24,21.71,0,NEAR ANT NEST
ITEXJ,10,OTC,NORMAL,ASTTRY,101A,5/05/2016,9,NA,NA,NA,1,near death
ITEXJ,10,OTC,NORMAL,PHESQU,103PH,5/05/2016,9,145,3.18,4.46,0,
ITEXJ,10,OTC,NORMAL,ASTTRY,102A,5/05/2016,9,NA,NA,NA,1,near death
ITEXJ,10,OTC,NORMAL,PROCUN,102PR,5/05/2016,9,440,18.74,20.6,0,
ITEXJ,10,OTC,NORMAL,GREAUS,101G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,10,OTC,NORMAL,PROCUN,103PR,5/05/2016,9,540,26.2,26.1,0,flowering 2015
ITEXJ,10,OTC,NORMAL,PROCUN,104PR,5/05/2016,9,440,19.6,19.7,0,Longer than calipers
ITEXJ,10,OTC,NORMAL,ASTTRY,103A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,10,OTC,NORMAL,PHESQU,104PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,10,OTC,NORMAL,ASTTRY,104A,5/05/2016,9,NA,NA,NA,1,NEAR CAREX
ITEXJ,10,OTC,NORMAL,GREAUS,102G,5/05/2016,9,142,3.44,3.23,0,
ITEXJ,10,OTC,NORMAL,GREAUS,103G,5/05/2016,9,153,4.76,3.91,0,
ITEXJ,10,OTC,NORMAL,GREAUS,104G,5/05/2016,9,151,4.66,4.62,0,
ITEXJ,10,OTC,COMP,GREAUS,101GC,5/05/2016,9,151,5.31,4.05,0,Middle North
ITEXJ,10,OTC,COMP,GREAUS,102GC,5/05/2016,9,223,4.46,4.45,0,
ITEXJ,10,OTC,COMP,GREAUS,103GC,5/05/2016,9,100,4.82,5.48,0,Next to peg
ITEXJ,10,OTC,COMP,GREAUS,104GC,5/05/2016,9,230,7.11,6.46,0,NEAR ANT NEST
ITEXJ,11,CTL,NORMAL,GREAUS,111G,5/05/2016,9,108,2.62,2.55,0,
ITEXJ,11,CTL,NORMAL,PHESQU,111PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,11,CTL,NORMAL,ASTTRY,111A,5/05/2016,9,130,3.53,3.03,0,SICK
ITEXJ,11,CTL,NORMAL,GREAUS,112G,5/05/2016,9,79,3.52,2.85,0,DMG
ITEXJ,11,CTL,NORMAL,PROCUN,111PR,5/05/2016,9,256,19.5,20.5,0,
ITEXJ,11,CTL,NORMAL,PROCUN,112PR,5/05/2016,9,NA,NA,NA,1,
ITEXJ,11,CTL,NORMAL,ASTTRY,112A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,11,CTL,NORMAL,PHESQU,112PH,5/05/2016,9,71,2.7,2.84,0,DMG- NEAR POA TUSSOCK
ITEXJ,11,CTL,NORMAL,ASTTRY,113A,5/05/2016,9,99,3.94,3.07,0,DMG
ITEXJ,11,CTL,NORMAL,PHESQU,113PH,5/05/2016,9,118,2.53,2.2,0,
ITEXJ,11,CTL,NORMAL,PROCUN,113PR,5/05/2016,9,310,24.77,22.72,0,
ITEXJ,11,CTL,NORMAL,GREAUS,113G,5/05/2016,9,147,3.33,3.43,0,tip dead
ITEXJ,11,CTL,NORMAL,ASTTRY,114A,5/05/2016,9,126,4.26,3.28,0,
ITEXJ,11,CTL,NORMAL,PHESQU,114PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,11,CTL,NORMAL,PROCUN,114PR,5/05/2016,9,160,6.13,9.33,0,
ITEXJ,11,CTL,NORMAL,GREAUS,114G,5/05/2016,9,115,4.51,4.01,0,
ITEXJ,11,CTL,COMP,GREAUS,111GC,5/05/2016,9,118,4.22,5.4,0,peg 11 (NE corner)
ITEXJ,11,CTL,COMP,GREAUS,112GC,5/05/2016,9,54,2.22,2.3,0,nearly dead
ITEXJ,11,CTL,COMP,GREAUS,113GC,5/05/2016,9,78,3.57,3.19,0,
ITEXJ,11,CTL,COMP,GREAUS,114GC,5/05/2016,9,80,3.32,3.05,0,
ITEXJ,12,OTC,NORMAL,PROCUN,121PR,5/05/2016,9,375,24.8,18.4,0,
ITEXJ,12,OTC,NORMAL,PHESQU,121PH,5/05/2016,9,150,2.94,2.55,0,DMG
ITEXJ,12,OTC,NORMAL,PROCUN,122PR,5/05/2016,9,325,15.41,15.81,0,
ITEXJ,12,OTC,NORMAL,PHESQU,122PH,5/05/2016,9,161,5.05,3.96,0,
ITEXJ,12,OTC,NORMAL,GREAUS,121G,5/05/2016,9,398,14.71,16.38,0,
ITEXJ,12,OTC,NORMAL,GREAUS,122G,5/05/2016,9,315,8.45,8.85,0,
ITEXJ,12,OTC,NORMAL,ASTTRY,121A,5/05/2016,9,NA,NA,NA,1,SICK
ITEXJ,12,OTC,NORMAL,PROCUN,123PR,5/05/2016,9,376,14.9,12.9,0,
ITEXJ,12,OTC,NORMAL,PROCUN,124PR,5/05/2016,9,360,20.31,20.99,0,
ITEXJ,12,OTC,NORMAL,PHESQU,123PH,5/05/2016,9,125,4.3,3.7,0,
ITEXJ,12,OTC,NORMAL,ASTTRY,122A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,12,OTC,NORMAL,GREAUS,123G,5/05/2016,9,281,8.98,7.5,0,
ITEXJ,12,OTC,NORMAL,PHESQU,124PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,12,OTC,NORMAL,GREAUS,124G,5/05/2016,9,271,5.53,5.22,0,
ITEXJ,12,OTC,NORMAL,ASTTRY,123A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,12,OTC,NORMAL,ASTTRY,124A,5/05/2016,9,NA,NA,NA,1,NEAR POA TUSSOCK
ITEXJ,12,OTC,COMP,GREAUS,121GC,5/05/2016,9,280,4.94,4.2,0,2 BRANCHES; use avg
ITEXJ,12,OTC,COMP,GREAUS,122GC,5/05/2016,9,NA,NA,NA,1,recruit came up in place
ITEXJ,12,OTC,COMP,GREAUS,123GC,5/05/2016,9,171,5.3,4.95,0,
ITEXJ,12,OTC,COMP,GREAUS,124GC,5/05/2016,9,152,3.89,3.39,0,Accidently painted blue
ITEXJ,13,OTC,NORMAL,GREAUS,131G,5/05/2016,9,290,7.73,6.99,0,
ITEXJ,13,OTC,NORMAL,PROCUN,131PR,5/05/2016,9,380,18.08,12.83,0,DMG
ITEXJ,13,OTC,NORMAL,PROCUN,132PR,5/05/2016,9,275,13.59,16.25,0,DMG
ITEXJ,13,OTC,NORMAL,ASTTRY,131A,5/05/2016,9,84,2.74,2.17,0,DMG
ITEXJ,13,OTC,NORMAL,ASTTRY,132A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,13,OTC,NORMAL,PHESQU,131PH,5/05/2016,9,105,3.03,2.59,0,
ITEXJ,13,OTC,NORMAL,GREAUS,132G,5/05/2016,9,230,8.65,7.04,0,
ITEXJ,13,OTC,NORMAL,PHESQU,132PH,5/05/2016,9,96,2.58,2.9,0,NEAR POA TUSSOCK
ITEXJ,13,OTC,NORMAL,GREAUS,133G,5/05/2016,9,310,12.8,10.7,0,recruits nearby
ITEXJ,13,OTC,NORMAL,PHESQU,133PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,13,OTC,NORMAL,GREAUS,134G,5/05/2016,9,183,4.8,4.33,0,plastic tag
ITEXJ,13,OTC,NORMAL,ASTTRY,133A,5/05/2016,9,127,3.17,2.26,0,
ITEXJ,13,OTC,NORMAL,ASTTRY,134A,5/05/2016,9,193,3.4,3.5,0,NEAR POA TUSSOCK
ITEXJ,13,OTC,NORMAL,PROCUN,133PR,5/05/2016,9,375,21.8,21.8,0,
ITEXJ,13,OTC,NORMAL,PHESQU,134PH,5/05/2016,9,204,3.82,3.1,0,
ITEXJ,13,OTC,NORMAL,PROCUN,134PR,5/05/2016,9,310,14.7,14.62,0,
ITEXJ,13,OTC,COMP,GREAUS,131GC,5/05/2016,9,350,11.33,10.35,0,Near peg 13
ITEXJ,13,OTC,COMP,GREAUS,132GC,5/05/2016,9,209,5.73,5.47,0,
ITEXJ,13,OTC,COMP,GREAUS,133GC,5/05/2016,9,250,8.57,8.71,0,
ITEXJ,13,OTC,COMP,GREAUS,134GC,5/05/2016,9,234,7.03,7.16,0,
ITEXJ,14,CTL,NORMAL,ASTTRY,141A,5/05/2016,9,118,1.96,2.84,0,DMG
ITEXJ,14,CTL,NORMAL,ASTTRY,142A,5/05/2016,9,66,2.54,2.38,0,painted blue
ITEXJ,14,CTL,NORMAL,ASTTRY,143A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,14,CTL,NORMAL,GREAUS,141G,5/05/2016,9,100,3.29,3.03,0,
ITEXJ,14,CTL,NORMAL,PHESQU,141PH,5/05/2016,9,116,6.5,5.53,0,
ITEXJ,14,CTL,NORMAL,PHESQU,142PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,14,CTL,NORMAL,PROCUN,141PR,5/05/2016,9,140,6.7,5.85,0,nearly dead
ITEXJ,14,CTL,NORMAL,ASTTRY,144A,5/05/2016,9,137,3.46,2.99,0,
ITEXJ,14,CTL,NORMAL,PHESQU,143PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,14,CTL,NORMAL,GREAUS,142G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,14,CTL,NORMAL,GREAUS,143G,5/05/2016,9,160,2.5,2.72,0,in tussock
ITEXJ,14,CTL,NORMAL,PROCUN,142PR,5/05/2016,9,200,12.96,14.61,0,
ITEXJ,14,CTL,NORMAL,GREAUS,144G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,14,CTL,NORMAL,PROCUN,143PR,5/05/2016,9,171,9.22,10.3,0,
ITEXJ,14,CTL,NORMAL,PROCUN,144PR,5/05/2016,9,210,15.2,14.6,0,
ITEXJ,14,CTL,NORMAL,PHESQU,144PH,5/05/2016,9,80,2.7,2.63,0,NEAR POA TUSSOCK
ITEXJ,14,CTL,COMP,GREAUS,141GC,5/05/2016,9,NA,NA,NA,1,Middle North
ITEXJ,14,CTL,COMP,GREAUS,142GC,5/05/2016,9,NA,NA,NA,1,
ITEXJ,14,CTL,COMP,GREAUS,143GC,5/05/2016,9,100,3.65,3.21,0,
ITEXJ,14,CTL,COMP,GREAUS,144GC,5/05/2016,9,102,3.59,3.68,0,2 BRANCHES; use Avg
ITEXJ,15,OTC,NORMAL,PHESQU,151PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,15,OTC,NORMAL,PROCUN,151PR,5/05/2016,9,344,19.67,17.87,0,
ITEXJ,15,OTC,NORMAL,ASTTRY,151A,5/05/2016,9,74,2.18,2.46,0,SICK
ITEXJ,15,OTC,NORMAL,PHESQU,152PH,5/05/2016,9,85,2.47,2.64,0,SICK
ITEXJ,15,OTC,NORMAL,ASTTRY,152A,5/05/2016,9,134,3.79,2.97,0,
ITEXJ,15,OTC,NORMAL,GREAUS,151G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,15,OTC,NORMAL,PHESQU,153PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,15,OTC,NORMAL,ASTTRY,153A,5/05/2016,9,115,3.56,2.65,0,DMG
ITEXJ,15,OTC,NORMAL,PHESQU,154PH,5/05/2016,9,165,3.67,3.29,0,
ITEXJ,15,OTC,NORMAL,PROCUN,152PR,5/05/2016,9,436,18.56,18.36,0,
ITEXJ,15,OTC,NORMAL,GREAUS,152G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,15,OTC,NORMAL,PROCUN,153PR,5/05/2016,9,330,11.14,10.64,0,
ITEXJ,15,OTC,NORMAL,ASTTRY,154A,5/05/2016,9,114,2.42,2.01,0,
ITEXJ,15,OTC,NORMAL,GREAUS,153G,5/05/2016,9,221,4.28,4.45,0,
ITEXJ,15,OTC,NORMAL,PROCUN,154PR,5/05/2016,9,420,18.66,19.4,0,
ITEXJ,15,OTC,NORMAL,GREAUS,154G,5/05/2016,9,170,3.2,2.92,0,
ITEXJ,15,OTC,COMP,GREAUS,151GC,5/05/2016,9,NA,NA,NA,1,Near peg 15
ITEXJ,15,OTC,COMP,GREAUS,152GC,5/05/2016,9,NA,NA,NA,1,
ITEXJ,15,OTC,COMP,GREAUS,153GC,5/05/2016,9,NA,NA,NA,1,
ITEXJ,15,OTC,COMP,GREAUS,154GC,5/05/2016,9,253,8.8,6.59,0,
ITEXJ,16,CTL,NORMAL,ASTTRY,161A,5/05/2016,9,175,7.36,6.63,0,in tussock
ITEXJ,16,CTL,NORMAL,GREAUS,161G,5/05/2016,9,136,1.95,2,0,TUSSOCK
ITEXJ,16,CTL,NORMAL,GREAUS,162G,5/05/2016,9,105,3.47,4.17,0,
ITEXJ,16,CTL,NORMAL,ASTTRY,162A,5/05/2016,9,94,3.67,3.44,0,
ITEXJ,16,CTL,NORMAL,GREAUS,163G,5/05/2016,9,91,2.89,2.93,0,in tussock
ITEXJ,16,CTL,NORMAL,PHESQU,161PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,16,CTL,NORMAL,PROCUN,161PR,5/05/2016,9,140,9.88,10,0,
ITEXJ,16,CTL,NORMAL,ASTTRY,163A,5/05/2016,9,103,2.74,1.91,0,
ITEXJ,16,CTL,NORMAL,PROCUN,162PR,5/05/2016,9,257,10.28,9.54,0,
ITEXJ,16,CTL,NORMAL,PHESQU,162PH,5/05/2016,9,NA,NA,NA,1,NEAR POA TUSSOCK
ITEXJ,16,CTL,NORMAL,GREAUS,164G,5/05/2016,9,84,2,1.93,0,in tussock
ITEXJ,16,CTL,NORMAL,PROCUN,163PR,5/05/2016,9,168,10.99,10.36,0,
ITEXJ,16,CTL,NORMAL,PHESQU,163PH,5/05/2016,9,106,2.69,2.55,0,
ITEXJ,16,CTL,NORMAL,ASTTRY,164A,5/05/2016,9,121,3.21,3.17,0,NEAR POA TUSSOCK
ITEXJ,16,CTL,NORMAL,PROCUN,164PR,5/05/2016,9,129,8.49,8.66,0,
ITEXJ,16,CTL,NORMAL,PHESQU,164PH,5/05/2016,9,72,3.73,3.06,0,
ITEXJ,16,CTL,COMP,GREAUS,161GC,5/05/2016,9,NA,NA,NA,1,includes peg16/ sick
ITEXJ,16,CTL,COMP,GREAUS,162GC,5/05/2016,9,NA,NA,NA,1,recruit nearby
ITEXJ,16,CTL,COMP,GREAUS,163GC,5/05/2016,9,108,4.36,3.63,0,
ITEXJ,16,CTL,COMP,GREAUS,164GC,5/05/2016,9,123,4,3.82,0,
ITEXJ,17,OTC,NORMAL,GREAUS,171G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,17,OTC,NORMAL,PROCUN,171PR,5/05/2016,9,390,21.94,21.64,0,
ITEXJ,17,OTC,NORMAL,PHESQU,171PH,5/05/2016,9,154,4.64,4.81,0,
ITEXJ,17,OTC,NORMAL,ASTTRY,171A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,17,OTC,NORMAL,GREAUS,172G,5/05/2016,9,131,5.2,4.64,0,NEAR CAREX
ITEXJ,17,OTC,NORMAL,PHESQU,172PH,5/05/2016,9,166,4.2,4.12,0,
ITEXJ,17,OTC,NORMAL,PROCUN,172PR,5/05/2016,9,206,10.12,7.48,0,
ITEXJ,17,OTC,NORMAL,ASTTRY,172A,5/05/2016,9,212,7.12,6.94,0,
ITEXJ,17,OTC,NORMAL,PHESQU,173PH,5/05/2016,9,193,7.38,6.85,0,
ITEXJ,17,OTC,NORMAL,PROCUN,173PR,5/05/2016,9,275,16.78,16.38,0,
ITEXJ,17,OTC,NORMAL,GREAUS,173G,5/05/2016,9,160,4.49,4.34,0,
ITEXJ,17,OTC,NORMAL,PROCUN,174PR,5/05/2016,9,292,8.17,7.86,0,
ITEXJ,17,OTC,NORMAL,ASTTRY,173A,5/05/2016,9,212,4.51,4.63,0,
ITEXJ,17,OTC,NORMAL,PHESQU,174PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,17,OTC,NORMAL,ASTTRY,174A,5/05/2016,9,225,4.7,4.3,0,near auspan
ITEXJ,17,OTC,NORMAL,GREAUS,174G,5/05/2016,9,181,11.31,10.57,0,
ITEXJ,17,OTC,COMP,GREAUS,171GC,5/05/2016,9,195,5.79,6.43,0,NW corner
ITEXJ,17,OTC,COMP,GREAUS,172GC,5/05/2016,9,NA,NA,NA,1,
ITEXJ,17,OTC,COMP,GREAUS,173GC,5/05/2016,9,180,3.07,3.67,0,
ITEXJ,17,OTC,COMP,GREAUS,174GC,5/05/2016,9,200,5.72,6.73,0,
ITEXJ,18,CTL,NORMAL,ASTTRY,181A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,18,CTL,NORMAL,PROCUN,181PR,5/05/2016,9,107,9.3,8.54,0,
ITEXJ,18,CTL,NORMAL,ASTTRY,182A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,18,CTL,NORMAL,PROCUN,182PR,5/05/2016,9,NA,NA,NA,1,
ITEXJ,18,CTL,NORMAL,GREAUS,181G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,18,CTL,NORMAL,PHESQU,181PH,5/05/2016,9,107,3.5,2.76,0,
ITEXJ,18,CTL,NORMAL,PROCUN,183PR,5/05/2016,9,183,7.65,8.56,0,
ITEXJ,18,CTL,NORMAL,ASTTRY,183A,5/05/2016,9,114,4.8,3.36,0,
ITEXJ,18,CTL,NORMAL,ASTTRY,184A,5/05/2016,9,NA,NA,NA,1,
ITEXJ,18,CTL,NORMAL,GREAUS,182G,5/05/2016,9,89,3.31,2.86,0,
ITEXJ,18,CTL,NORMAL,PROCUN,184PR,5/05/2016,9,215,14.41,13.22,0,
ITEXJ,18,CTL,NORMAL,PHESQU,182PH,5/05/2016,9,NA,NA,NA,1,
ITEXJ,18,CTL,NORMAL,GREAUS,183G,5/05/2016,9,87,2.51,2.46,0,
ITEXJ,18,CTL,NORMAL,PHESQU,183PH,5/05/2016,9,89,3.39,3.16,0,
ITEXJ,18,CTL,NORMAL,PHESQU,184PH,5/05/2016,9,128,2.89,2.29,0,
ITEXJ,18,CTL,NORMAL,GREAUS,184G,5/05/2016,9,NA,NA,NA,1,NEAR POA TUSSOCK
ITEXJ,18,CTL,COMP,GREAUS,181GC,5/05/2016,9,NA,NA,NA,1,middle North
ITEXJ,18,CTL,COMP,GREAUS,182GC,5/05/2016,9,131,5.14,5.49,0,
ITEXJ,18,CTL,COMP,GREAUS,183GC,5/05/2016,9,97,2.96,3.15,0,
ITEXJ,18,CTL,COMP,GREAUS,184GC,5/05/2016,9,75,3.59,3.27,0,Includes peg 18
ITEXJ,19,CTL,NORMAL,GREAUS,191G,5/05/2016,9,NA,NA,NA,1,
ITEXJ,19,CTL,NORMAL,PROCUN,191PR,5/05/2016,9,212,9.87,8.39,0,
ITEXJ,19,CTL,NORMAL,GREAUS,192G,5/05/2016,9,92,2.81,2.83,0,
ITEXJ,19,CTL,NORMAL,PROCUN,192PR,5/05/2016,9,NA,NA,NA,1,
ITEXJ,19,CTL,NORMAL,PHESQU,191PH,5/05/2016,9,105,4.96,2.99,0,NEAR POA TUSSOCK
ITEXJ,19,CTL,NORMAL,ASTTRY,191A,5/05/2016,9,68,1.94,2.06,0,NEAR POA TUSSOCK
